url,domain,company,date,first_seen,uuid,ip,country,asn,org,cert,malicious_google,malicious_openphish,malicious_phishtank,malicious_tweetfeed,malicious_urlscan,score,verdict,top_signals
http://recreate-instagrampage.vercel.app,recreate-instagrampage.vercel.app,instagram,2026-09-11T03:30:09.023766+00:00,2026-04-04T13:02:45.365339+00:00,36f68d36-08ea-4a7d-ade0-6b65e13874e5,216.198.79.131,United States,16509,"Amazon.com, Inc.",WR1,false,true,false,false,true,35,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
http://binance-blog.vercel.app,binance-blog.vercel.app,binance,2026-09-11T03:30:09.023766+00:00,2026-04-04T13:03:27.867556+00:00,7c512a2b-465d-4a57-a3ce-e1685a741ba5,216.198.79.3,United States,16509,"Amazon.com, Inc.",WR1,false,true,false,false,true,38,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://shruuti-005.github.io/js-amazon-project/checkout.html,shruuti-005.github.io,amazon,2026-09-11T03:30:09.023766+00:00,2026-04-05T01:01:59.335037+00:00,0b31d7d2-d6fd-4a1d-9509-17053fb934f6,185.199.109.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,false,24,low,Keyword match (+5.3); Site cluster (+5.1); Brand in screenshot (+4.1); OpenPhish (+3.0); Shared IP cluster (+1.7)
https://david-santos7.github.io/projeto-clone-spotify,david-santos7.github.io,spotify,2026-09-11T03:30:09.023766+00:00,2026-04-05T13:01:05.239078+00:00,0dc0efbe-6096-49bc-8b90-a7b5b3c78152,185.199.110.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,true,30,low,Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Shared IP cluster (+3.4)
https://google28.m4ntapaset.ink,google28.m4ntapaset.ink,google,2026-09-11T03:30:09.023766+00:00,2026-04-06T19:16:59.284354+00:00,49b95987-c97d-42f3-9934-eac843863e8e,172.67.207.217,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,26,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Password field (+3.9); ASN reputation (+2.0)
https://netflix.gafiatechnologies.com,netflix.gafiatechnologies.com,netflix,2026-09-11T03:30:09.023766+00:00,2026-04-07T08:06:51.696380+00:00,a160a3d1-c6c6-4f43-8bad-85b3c9cabaf4,38.242.149.154,France,51167,Contabo GmbH,Let's Encrypt,false,false,false,false,true,21,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in subdomain (+2.6); Country mismatch (+2.2); No CSP header (+1.1)
https://netflix.vpnuse.eu.org,netflix.vpnuse.eu.org,netflix,2026-09-11T03:30:09.023766+00:00,2026-04-08T16:57:32.113769+00:00,2ebcd388-fb85-408d-8bca-f8a462d22450,68.211.112.84,Chile,8075,Microsoft Corporation,Let's Encrypt,false,false,false,false,true,32,medium,Keyword match (+5.3); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in subdomain (+2.6)
https://google32.m4ntapaset.ink,google32.m4ntapaset.ink,google,2026-09-11T03:30:09.023766+00:00,2026-04-09T10:48:53.567518+00:00,44db2d27-f552-4451-ba9a-eac868a76b2e,104.21.22.238,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,26,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Password field (+3.9); ASN reputation (+2.0)
http://amjadraza19.github.io/homepage-of-netflix,amjadraza19.github.io,netflix,2026-09-11T03:30:09.023766+00:00,2026-04-09T13:01:10.571240+00:00,acc8b85f-b671-4267-b5bf-0ad8f687abd6,185.199.109.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,false,25,low,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); OpenPhish (+3.0); Shared IP cluster (+1.7)
https://luanaallycia.github.io/aluraimersao-netflix,luanaallycia.github.io,netflix,2026-09-11T03:30:09.023766+00:00,2026-04-09T13:01:12.527038+00:00,8789773a-1251-4247-b4e5-3fb05fb2c52b,185.199.110.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,false,26,low,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Shared IP cluster (+3.4); OpenPhish (+3.0)
https://www-google.cn,www-google.cn,google,2026-09-11T03:30:09.023766+00:00,2026-04-10T13:00:48.631011+00:00,7a8456b0-f824-4119-b55b-66853add26e0,8.212.18.107,Hong Kong,45102,"Alibaba (US) Technology Co., Ltd.","TrustAsia Technologies, Inc.",false,false,false,false,true,23,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Country mismatch (+2.2); No CSP header (+1.1)
https://metamaskrewards.com,metamaskrewards.com,metamask,2026-09-11T03:30:09.023766+00:00,2026-04-11T23:42:20.682719+00:00,797a38d3-6cf2-4702-8a8a-8bf6d02e4274,52.40.42.113,United States,16509,"Amazon.com, Inc.",Let's Encrypt,false,false,false,false,true,32,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://google29.m4ntapaset.ink,google29.m4ntapaset.ink,google,2026-09-11T03:30:09.023766+00:00,2026-04-12T06:13:52.736868+00:00,c4ce9464-81df-4160-be3b-fc295b05b1ab,172.67.207.217,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,26,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Password field (+3.9); ASN reputation (+2.0)
http://facebookweb.github.io/.com-application-help.center-,facebookweb.github.io,facebook,2026-09-11T03:30:09.023766+00:00,2026-04-12T13:02:46.311195+00:00,0e718290-4511-4c26-8490-dc77df0c1c8e,185.199.111.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,false,28,low,Keyword match (+5.3); Site cluster (+5.1); Brand in screenshot (+4.1); Brand in domain label (+3.7); Shared IP cluster (+3.4)
http://tamires-ramos.github.io/imersao-alura-spotify,tamires-ramos.github.io,spotify,2026-09-11T03:30:09.023766+00:00,2026-04-12T13:02:52.592418+00:00,48b9f7d3-f8e8-4b38-b205-bbad980ddc6e,185.199.108.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,true,33,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Shared IP cluster (+3.4)
https://openseavxr.vercel.app,openseavxr.vercel.app,opensea,2026-09-11T03:30:09.023766+00:00,2026-04-13T01:02:04.801053+00:00,a5b49b2d-0f33-41eb-8956-509327e70bf6,216.198.79.131,United States,16509,"Amazon.com, Inc.",WR1,false,true,false,false,false,33,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://saventureinfratech234-boop.github.io/saventure-facebook,saventureinfratech234-boop.github.io,facebook,2026-09-11T03:30:09.023766+00:00,2026-04-14T01:00:56.549009+00:00,621eace9-a76c-4e5d-b8ae-e427f20d1d64,185.199.108.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,true,35,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://googlepartners.net,googlepartners.net,google,2026-09-11T03:30:09.023766+00:00,2026-04-14T17:31:32.270817+00:00,0e63d647-c1a8-4989-aeb9-9e9d6dee5118,188.114.96.3,United States,13335,"Cloudflare, Inc.",Let's Encrypt,false,false,false,false,true,35,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in domain label (+3.7)
https://www2-facebook.com,www2-facebook.com,facebook,2026-09-11T03:30:09.023766+00:00,2026-04-14T19:15:44.694175+00:00,d4e38cf6-76dd-44c4-9fb3-6cab6f74e8b2,64.191.166.205,United States,35985,"One Ring Networks, Inc.",Let's Encrypt,false,false,false,false,true,19,noise,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); No CSP header (+1.1); ASN reputation (+1.1)
http://facebooktechnicalsupportnumber123.blogspot.com,facebooktechnicalsupportnumber123.blogspot.com,facebook,2026-09-11T03:30:09.023766+00:00,2026-04-15T01:01:26.122382+00:00,75c26e14-e3a1-4e6b-82a4-e3f06369532a,142.251.209.225,The Netherlands,15169,Google LLC,WR2,false,true,false,false,true,39,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
http://facebook-faq.se,facebook-faq.se,facebook,2026-09-11T03:30:09.023766+00:00,2026-04-15T01:01:38.318410+00:00,68ac2d26-7bbd-412d-80d1-89c400bcd7db,81.170.159.187,Sweden,8473,Bahnhof AB,R12,false,true,false,false,false,25,low,Keyword match (+5.3); Brand in title (+4.5); Brand in domain label (+3.7); OpenPhish (+3.0); Country mismatch (+2.2)
https://amazon-js-tau.vercel.app/login.html,amazon-js-tau.vercel.app,amazon,2026-09-11T03:30:09.023766+00:00,2026-04-15T01:01:39.253391+00:00,ba284311-941d-44a1-ab40-62eff693691f,216.198.79.195,United States,16509,"Amazon.com, Inc.",WR1,true,true,false,false,false,30,low,Google Safe Browsing (+6.1); Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
http://metamaskwallett.blogspot.com,metamaskwallett.blogspot.com,metamask,2026-09-11T03:30:09.023766+00:00,2026-04-15T13:05:01.467071+00:00,4ddb55e0-5e97-444b-b0e5-575de9079e2c,142.250.180.1,The Netherlands,15169,Google LLC,WR2,false,true,false,false,false,31,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
http://barcelona-facebook.blogspot.com,barcelona-facebook.blogspot.com,facebook,2026-09-11T03:30:09.023766+00:00,2026-04-15T13:05:36.970886+00:00,2a0d0cb6-bf4b-4f09-a2f1-1f7dcd5a4884,142.251.209.225,The Netherlands,15169,Google LLC,WR2,false,true,false,false,false,30,low,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); OpenPhish (+3.0)
https://dropbox-online.at,dropbox-online.at,dropbox,2026-09-11T03:30:09.023766+00:00,2026-04-16T03:19:07.178862+00:00,0e472d44-44a7-46e4-ab06-c2005153428a,64.238.34.20,Germany,29802,"HIVELOCITY, Inc.",Let's Encrypt,false,false,false,false,true,25,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Brand in domain label (+3.7); Country mismatch (+2.2)
http://login-facebookaccount.blogspot.com,login-facebookaccount.blogspot.com,facebook,2026-09-11T03:30:09.023766+00:00,2026-04-16T13:02:26.802312+00:00,0333b97b-a734-490f-ae64-ef5f044e774c,172.217.23.225,The Netherlands,15169,Google LLC,WR2,false,true,false,false,true,36,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://instagram-copy.vercel.app/?from=clonemusicproduction.com,instagram-copy.vercel.app,instagram,2026-09-11T03:30:09.023766+00:00,2026-04-18T13:01:07.654958+00:00,af34053d-2747-4159-8801-15ca9249d38e,64.29.17.67,United States,16509,"Amazon.com, Inc.",WR1,false,true,false,false,false,30,low,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in domain label (+3.7); Shared IP cluster (+3.4)
http://instagram-test.vercel.app,instagram-test.vercel.app,instagram,2026-09-11T03:30:09.023766+00:00,2026-04-18T13:01:13.199417+00:00,25044b07-dc44-4816-829a-e52c987c3bfe,64.29.17.131,United States,16509,"Amazon.com, Inc.",WR1,false,true,false,false,false,33,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://facebook-login.vercel.app,facebook-login.vercel.app,facebook,2026-09-11T03:30:09.023766+00:00,2026-04-18T13:01:14.577407+00:00,e6272547-312c-4f6c-8930-11899199986a,64.29.17.3,United States,16509,"Amazon.com, Inc.",WR1,false,true,false,false,false,35,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://wwww-linkedin.be,wwww-linkedin.be,linkedin,2026-09-11T03:30:09.023766+00:00,2026-04-19T05:13:05.615710+00:00,a65acfa6-028d-460a-a0ed-40999c638a76,64.238.34.20,Germany,29802,"HIVELOCITY, Inc.",Let's Encrypt,false,false,false,false,true,23,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Country mismatch (+2.2); No CSP header (+1.1)
http://reactivar-microsoft-live.iceiy.com,reactivar-microsoft-live.iceiy.com,microsoft,2026-09-11T03:30:09.023766+00:00,2026-04-20T01:01:08.683753+00:00,eb4c633a-da19-40fb-a686-744a9b51c8e9,185.27.134.131,United Kingdom,34119,Wildcard UK Limited,ZeroSSL ECC Domain Secure Site CA,false,true,false,false,false,25,low,Keyword match (+5.3); Password field (+3.9); OpenPhish (+3.0); Brand in subdomain (+2.6); Country mismatch (+2.2)
http://instagramusicabrasilinstagram.blogspot.com,instagramusicabrasilinstagram.blogspot.com,instagram,2026-09-11T03:30:09.023766+00:00,2026-04-20T13:01:03.123423+00:00,b4a247ca-c7f4-4d3c-9e86-c4d3c7134c3e,142.250.180.1,The Netherlands,15169,Google LLC,WR2,false,true,false,false,false,34,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://metamaskcasino.de.com,metamaskcasino.de.com,metamask,2026-09-11T03:30:09.023766+00:00,2026-04-21T08:01:36.437631+00:00,7c89960e-42f8-4ffa-a9b3-df06b8ebd969,104.21.37.8,United States,13335,"Cloudflare, Inc.",Let's Encrypt,false,false,false,false,true,35,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
http://netflixbymanoj.vercel.app,netflixbymanoj.vercel.app,netflix,2026-09-11T03:30:09.023766+00:00,2026-04-23T13:01:04.123471+00:00,c19ff3bf-8e2e-4778-a05a-f10350c98667,216.198.79.67,United States,16509,"Amazon.com, Inc.",WR1,true,true,false,false,true,40,high,Google Safe Browsing (+6.1); Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5)
https://metamask-dev-dashboard-feat-remove-prora-consensys-ddffed67.vercel.app/register,metamask-dev-dashboard-feat-remove-prora-consensys-ddffed67.vercel.app,metamask,2026-09-11T03:30:09.023766+00:00,2026-04-24T01:01:06.066624+00:00,93b298b8-45ed-4a0a-bda4-8dade14c787c,64.29.17.67,United States,16509,"Amazon.com, Inc.",WR1,false,true,false,false,false,38,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Password field (+3.9)
https://instagram-analytics.blogspot.com,instagram-analytics.blogspot.com,instagram,2026-09-11T03:30:09.023766+00:00,2026-04-24T13:03:07.352032+00:00,32e0de89-7d72-48cf-82a3-4a7758a839ac,172.217.17.193,The Netherlands,15169,Google LLC,WR2,false,true,false,false,false,30,low,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in domain label (+3.7); OpenPhish (+3.0)
https://cn-hsbc.foryour.review,cn-hsbc.foryour.review,hsbc,2026-09-11T03:30:09.023766+00:00,2026-04-26T13:00:40.824084+00:00,62f33f52-975e-4787-a209-16a935e7a3db,3.167.227.67,Germany,16509,"Amazon.com, Inc.",Amazon RSA 2048 M01,true,true,false,false,false,35,medium,Google Safe Browsing (+6.1); Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); OpenPhish (+3.0)
https://metamaskchromeextensionn.blogspot.com,metamaskchromeextensionn.blogspot.com,metamask,2026-09-11T03:30:09.023766+00:00,2026-04-27T01:00:52.539943+00:00,c16ea253-83ee-43f3-b8e6-ec7deed57e9e,142.251.13.132,Germany,15169,Google LLC,WE2,false,true,false,false,false,35,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
http://ebay-seller-center-managedpayments.vercel.app,ebay-seller-center-managedpayments.vercel.app,ebay,2026-09-11T03:30:09.023766+00:00,2026-04-27T13:02:40.846256+00:00,8a0423df-a9b2-41f1-b923-f0cf668d2301,64.29.17.3,United States,16509,"Amazon.com, Inc.",WR1,false,true,false,false,true,49,high,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
http://metamask-wallet.vercel.app,metamask-wallet.vercel.app,metamask,2026-09-11T03:30:09.023766+00:00,2026-04-27T13:02:48.850954+00:00,92aa5e33-feac-4b96-ad6f-fbdda71b734a,216.198.79.67,United States,16509,"Amazon.com, Inc.",WR1,false,true,false,false,false,34,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://netflix.surf,netflix.surf,netflix,2026-09-11T03:30:09.023766+00:00,2026-04-27T17:28:14.071621+00:00,9bc927e8-5168-4d9d-9b7b-6039503f3dad,172.67.216.98,United States,13335,"Cloudflare, Inc.",Let's Encrypt,false,false,false,false,true,31,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://mirror-google.com,mirror-google.com,google,2026-09-11T03:30:09.023766+00:00,2026-04-29T04:57:15.741156+00:00,8accba84-7f36-4d6d-9da6-bec85059ca03,188.114.96.3,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,35,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://netflixquebec.blogspot.com,netflixquebec.blogspot.com,netflix,2026-09-11T03:30:09.023766+00:00,2026-04-29T13:00:56.897920+00:00,077cb309-7161-4cbc-bf56-455efb9c7b03,142.251.20.132,Germany,15169,Google LLC,WE2,false,true,false,false,false,37,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://trustwalletsupport.dev,trustwalletsupport.dev,trustwallet,2026-09-11T03:30:09.023766+00:00,2026-04-30T01:01:21.553964+00:00,57b747ea-d78d-4f32-8c5f-1d5579eefa34,216.198.79.1,United States,16509,"Amazon.com, Inc.",R13,false,true,false,false,false,70,high,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Password field (+3.9)
https://siddharth-1404.github.io/clone-amazon-in-1st,siddharth-1404.github.io,amazon,2026-09-11T03:30:09.023766+00:00,2026-04-30T01:01:25.033943+00:00,ab29e7c9-e694-480c-b78b-aa9f1358fc59,185.199.110.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,true,26,low,Site cluster (+5.1); urlscan.io (+5.1); Brand in screenshot (+4.1); Shared IP cluster (+3.4); OpenPhish (+3.0)
http://facebook-task-one.vercel.app,facebook-task-one.vercel.app,facebook,2026-09-11T03:30:09.023766+00:00,2026-04-30T13:00:37.738377+00:00,8cfb5577-7094-4f4d-b522-2060f85092c5,216.198.79.195,United States,16509,"Amazon.com, Inc.",WR1,true,true,false,true,true,51,high,Google Safe Browsing (+6.1); Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5)
https://tanish-ashu.github.io/javascript-amazon-project,tanish-ashu.github.io,amazon,2026-09-11T03:30:09.023766+00:00,2026-04-30T13:00:44.362083+00:00,6ee9cb3c-6d44-4a55-9160-08919ca0f0d4,185.199.108.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,false,26,low,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Shared IP cluster (+3.4); OpenPhish (+3.0)
https://googlelogos.com,googlelogos.com,google,2026-09-11T03:30:09.023766+00:00,2026-04-30T21:44:28.355777+00:00,7d7a9fb0-4cad-4f9d-a54a-28881c88321b,172.67.135.233,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,26,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in domain label (+3.7); ASN reputation (+2.0)
http://paypal-logiin.blogspot.com/2021/02?m=1,paypal-logiin.blogspot.com,paypal,2026-09-11T03:30:09.023766+00:00,2026-05-01T01:01:07.014117+00:00,6e1c5536-f5b2-4416-93be-43b00952d7fd,142.251.127.132,Germany,15169,Google LLC,WE2,false,true,false,false,false,38,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://hot-binance.com.cn,hot-binance.com.cn,binance,2026-09-11T03:30:09.023766+00:00,2026-05-01T03:28:24.225040+00:00,2ee88ac9-fa57-425d-9a65-e8a82e947d0c,101.32.10.247,Hong Kong,132203,"Tencent Building, Kejizhongyi Avenue",Let's Encrypt,false,false,false,false,true,24,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Site cluster (+3.0); ASN reputation (+2.8)
https://facebooktotranscript.com,facebooktotranscript.com,facebook,2026-09-11T03:30:09.023766+00:00,2026-05-01T09:49:31.583824+00:00,e721ebaa-595f-4e39-a0bf-4bf3026fbc9f,18.245.46.28,Germany,16509,"Amazon.com, Inc.",Amazon,false,false,false,false,true,39,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://zelleria.shop,zelleria.shop,zelle,2026-09-11T03:30:09.023766+00:00,2026-05-01T21:31:38.164545+00:00,61a4fa9e-c2b5-4dd1-904f-6e93a11a77f1,104.18.17.16,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,23,low,Site cluster (+5.1); urlscan.io (+5.1); Brand in domain label (+3.7); ASN reputation (+2.0); Young domain (+2.0)
http://ahmadhussain99.github.io/javascript-amazon-project/amazon.html,ahmadhussain99.github.io,amazon,2026-09-11T03:30:09.023766+00:00,2026-05-02T01:01:43.436461+00:00,8640cbd0-480d-4f00-bcf8-fe734b663765,185.199.111.153,United States,54113,"Fastly, Inc.",R12,false,true,false,false,true,30,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Shared IP cluster (+3.4)
