url,domain,company,date,first_seen,uuid,ip,country,asn,org,cert,malicious_google,malicious_openphish,malicious_phishtank,malicious_tweetfeed,malicious_urlscan,score,verdict,top_signals
https://amazonbookawards.com,amazonbookawards.com,amazon,2026-08-30T15:30:07.743159+00:00,2026-03-28T07:32:22.605092+00:00,c72a9648-33a9-4b66-bce4-b97b23a3aae3,167.71.241.128,United States,14061,"DigitalOcean, LLC",Let's Encrypt,false,false,false,false,true,22,low,urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7); No CSP header (+1.1)
http://support.m365-microsoft.com/i/ab041e84e499243eca3e98fb328201632,support.m365-microsoft.com,microsoft,2026-08-30T15:30:07.743159+00:00,2026-03-28T13:01:22.118172+00:00,4484f1cb-d3da-4757-83a3-5596fb6c36a2,20.50.64.14,Ireland,8075,Microsoft Corporation,R13,false,true,false,false,false,19,noise,Keyword match (+5.3); OpenPhish (+3.0); Country mismatch (+2.2); Site cluster (+2.0); ASN reputation (+1.5)
https://security.email-microsoft.com/diyc_smavt1av3ltaq,security.email-microsoft.com,microsoft,2026-08-30T15:30:07.743159+00:00,2026-03-30T13:01:17.141787+00:00,6436eaa9-620c-4127-a8f7-04fd8fab6a30,212.104.128.1,Finland,13335,"Cloudflare, Inc.",WE1,true,true,false,false,true,33,medium,Google Safe Browsing (+6.1); Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); OpenPhish (+3.0)
http://login-facebook-facebook.blogspot.com,login-facebook-facebook.blogspot.com,facebook,2026-08-30T15:30:07.743159+00:00,2026-04-03T01:02:32.867922+00:00,b80bb03f-c63c-4b96-baa2-c2e1b16636da,142.251.14.132,Germany,15169,Google LLC,WE2,false,true,false,false,false,31,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Shared IP cluster (+3.4); OpenPhish (+3.0)
https://instagramchatsview999.blogspot.com,instagramchatsview999.blogspot.com,instagram,2026-08-30T15:30:07.743159+00:00,2026-04-03T13:02:09.440422+00:00,b4747511-2c0f-4eaa-a2c2-90b6b078de4a,142.251.13.132,Germany,15169,Google LLC,WE2,false,true,false,false,false,37,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://mail.google.com.drive.pratham.vincacybertechltd.myshn.net,mail.google.com.drive.pratham.vincacybertechltd.myshn.net,google,2026-08-30T15:30:07.743159+00:00,2026-04-06T00:17:28.103310+00:00,e0fc0d6a-30eb-44e5-95e7-c9de5f1c71a2,3.232.92.128,United States,14618,"Amazon.com, Inc.",GlobalSign nv-sa,false,false,false,false,true,19,noise,Keyword match (+5.3); urlscan.io (+5.1); Brand in subdomain (+2.6); Site cluster (+2.0); ASN reputation (+0.9)
https://appengine.google.com.drive.pratham.vincacybertechltd.myshn.net,appengine.google.com.drive.pratham.vincacybertechltd.myshn.net,google,2026-08-30T15:30:07.743159+00:00,2026-04-06T00:19:10.923732+00:00,ce027a28-bd07-4893-824d-8748649c05f7,3.232.92.128,United States,14618,"Amazon.com, Inc.",GlobalSign nv-sa,false,false,false,false,true,23,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Brand in subdomain (+2.6); Site cluster (+2.0)
https://sites.google.com.drive.pratham.vincacybertechltd.myshn.net,sites.google.com.drive.pratham.vincacybertechltd.myshn.net,google,2026-08-30T15:30:07.743159+00:00,2026-04-06T00:19:47.234803+00:00,32d0540f-7b1d-443b-b729-3e572b09ec46,54.90.17.242,United States,14618,"Amazon.com, Inc.",GlobalSign nv-sa,false,false,false,false,true,23,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Brand in subdomain (+2.6); Site cluster (+2.0)
https://docs.google.com.drive.pratham.vincacybertechltd.myshn.net,docs.google.com.drive.pratham.vincacybertechltd.myshn.net,google,2026-08-30T15:30:07.743159+00:00,2026-04-06T00:21:19.921840+00:00,ddb5da5a-d8ba-4020-acce-d1768d092ea9,3.232.92.128,United States,14618,"Amazon.com, Inc.",GlobalSign nv-sa,false,false,false,false,true,23,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Brand in subdomain (+2.6); Site cluster (+2.0)
https://google28.m4ntapaset.ink,google28.m4ntapaset.ink,google,2026-08-30T15:30:07.743159+00:00,2026-04-06T19:16:59.284354+00:00,49b95987-c97d-42f3-9934-eac843863e8e,172.67.207.217,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,26,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Password field (+3.9); ASN reputation (+1.8)
https://netflix.gafiatechnologies.com,netflix.gafiatechnologies.com,netflix,2026-08-30T15:30:07.743159+00:00,2026-04-07T08:06:51.696380+00:00,a160a3d1-c6c6-4f43-8bad-85b3c9cabaf4,38.242.149.154,France,51167,Contabo GmbH,Let's Encrypt,false,false,false,false,true,25,low,Keyword match (+5.3); urlscan.io (+5.1); Site cluster (+3.0); Brand in subdomain (+2.6); Country mismatch (+2.2)
https://krakencommand.halseyburgund.com,krakencommand.halseyburgund.com,kraken,2026-08-30T15:30:07.743159+00:00,2026-04-08T11:31:36.418995+00:00,ad75abc0-28a7-4791-9171-7cc1ef5ff0ba,138.68.168.96,United Kingdom,14061,"DigitalOcean, LLC",Let's Encrypt,false,false,false,false,true,26,low,urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Password field (+3.9); Country mismatch (+2.2)
https://netflix.vpnuse.eu.org,netflix.vpnuse.eu.org,netflix,2026-08-30T15:30:07.743159+00:00,2026-04-08T16:57:32.113769+00:00,2ebcd388-fb85-408d-8bca-f8a462d22450,68.211.112.84,Chile,8075,Microsoft Corporation,Let's Encrypt,false,false,false,false,true,33,medium,Keyword match (+5.3); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in subdomain (+2.6)
https://google32.m4ntapaset.ink,google32.m4ntapaset.ink,google,2026-08-30T15:30:07.743159+00:00,2026-04-09T10:48:53.567518+00:00,44db2d27-f552-4451-ba9a-eac868a76b2e,104.21.22.238,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,26,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Password field (+3.9); ASN reputation (+1.8)
https://www-google.cn,www-google.cn,google,2026-08-30T15:30:07.743159+00:00,2026-04-10T13:00:48.631011+00:00,7a8456b0-f824-4119-b55b-66853add26e0,8.212.18.107,Hong Kong,45102,"Alibaba (US) Technology Co., Ltd.","TrustAsia Technologies, Inc.",false,false,false,false,true,21,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Country mismatch (+2.2); No CSP header (+1.1)
https://metamaskrewards.com,metamaskrewards.com,metamask,2026-08-30T15:30:07.743159+00:00,2026-04-11T23:42:20.682719+00:00,797a38d3-6cf2-4702-8a8a-8bf6d02e4274,52.40.42.113,United States,16509,"Amazon.com, Inc.",Let's Encrypt,false,false,false,false,true,33,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://google29.m4ntapaset.ink,google29.m4ntapaset.ink,google,2026-08-30T15:30:07.743159+00:00,2026-04-12T06:13:52.736868+00:00,c4ce9464-81df-4160-be3b-fc295b05b1ab,172.67.207.217,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,26,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Password field (+3.9); ASN reputation (+1.8)
https://googlepartners.net,googlepartners.net,google,2026-08-30T15:30:07.743159+00:00,2026-04-14T17:31:32.270817+00:00,0e63d647-c1a8-4989-aeb9-9e9d6dee5118,188.114.96.3,United States,13335,"Cloudflare, Inc.",Let's Encrypt,false,false,false,false,true,35,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in domain label (+3.7)
https://www2-facebook.com,www2-facebook.com,facebook,2026-08-30T15:30:07.743159+00:00,2026-04-14T19:15:44.694175+00:00,d4e38cf6-76dd-44c4-9fb3-6cab6f74e8b2,64.191.166.205,United States,35985,"One Ring Networks, Inc.",Let's Encrypt,false,false,false,false,true,21,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); No CSP header (+1.1); No HSTS header (+1.1)
http://facebooktechnicalsupportnumber123.blogspot.com,facebooktechnicalsupportnumber123.blogspot.com,facebook,2026-08-30T15:30:07.743159+00:00,2026-04-15T01:01:26.122382+00:00,75c26e14-e3a1-4e6b-82a4-e3f06369532a,142.251.209.225,The Netherlands,15169,Google LLC,WR2,false,true,false,false,true,39,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
http://facebook-faq.se,facebook-faq.se,facebook,2026-08-30T15:30:07.743159+00:00,2026-04-15T01:01:38.318410+00:00,68ac2d26-7bbd-412d-80d1-89c400bcd7db,81.170.159.187,Sweden,8473,Bahnhof AB,R12,false,true,false,false,false,25,low,Keyword match (+5.3); Brand in title (+4.5); Brand in domain label (+3.7); OpenPhish (+3.0); Country mismatch (+2.2)
http://metamaskwallett.blogspot.com,metamaskwallett.blogspot.com,metamask,2026-08-30T15:30:07.743159+00:00,2026-04-15T13:05:01.467071+00:00,4ddb55e0-5e97-444b-b0e5-575de9079e2c,142.250.180.1,The Netherlands,15169,Google LLC,WR2,false,true,false,false,false,31,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
http://barcelona-facebook.blogspot.com,barcelona-facebook.blogspot.com,facebook,2026-08-30T15:30:07.743159+00:00,2026-04-15T13:05:36.970886+00:00,2a0d0cb6-bf4b-4f09-a2f1-1f7dcd5a4884,142.251.209.225,The Netherlands,15169,Google LLC,WR2,false,true,false,false,false,30,low,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); OpenPhish (+3.0)
https://dropbox-online.at,dropbox-online.at,dropbox,2026-08-30T15:30:07.743159+00:00,2026-04-16T03:19:07.178862+00:00,0e472d44-44a7-46e4-ab06-c2005153428a,64.238.34.20,Germany,29802,"HIVELOCITY, Inc.",Let's Encrypt,false,false,false,false,true,30,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Brand in domain label (+3.7); Country mismatch (+2.2)
http://login-facebookaccount.blogspot.com,login-facebookaccount.blogspot.com,facebook,2026-08-30T15:30:07.743159+00:00,2026-04-16T13:02:26.802312+00:00,0333b97b-a734-490f-ae64-ef5f044e774c,172.217.23.225,The Netherlands,15169,Google LLC,WR2,false,true,false,false,true,36,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://wwww-linkedin.be,wwww-linkedin.be,linkedin,2026-08-30T15:30:07.743159+00:00,2026-04-19T05:13:05.615710+00:00,a65acfa6-028d-460a-a0ed-40999c638a76,64.238.34.20,Germany,29802,"HIVELOCITY, Inc.",Let's Encrypt,false,false,false,false,true,25,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Country mismatch (+2.2); Site cluster (+2.0)
http://reactivar-microsoft-live.iceiy.com,reactivar-microsoft-live.iceiy.com,microsoft,2026-08-30T15:30:07.743159+00:00,2026-04-20T01:01:08.683753+00:00,eb4c633a-da19-40fb-a686-744a9b51c8e9,185.27.134.131,United Kingdom,34119,Wildcard UK Limited,ZeroSSL ECC Domain Secure Site CA,false,true,false,false,false,26,low,Keyword match (+5.3); Password field (+3.9); Site cluster (+3.0); OpenPhish (+3.0); Brand in subdomain (+2.6)
http://instagramusicabrasilinstagram.blogspot.com,instagramusicabrasilinstagram.blogspot.com,instagram,2026-08-30T15:30:07.743159+00:00,2026-04-20T13:01:03.123423+00:00,b4a247ca-c7f4-4d3c-9e86-c4d3c7134c3e,142.250.180.1,The Netherlands,15169,Google LLC,WR2,false,true,false,false,false,34,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://metamaskcasino.de.com,metamaskcasino.de.com,metamask,2026-08-30T15:30:07.743159+00:00,2026-04-21T08:01:36.437631+00:00,7c89960e-42f8-4ffa-a9b3-df06b8ebd969,104.21.37.8,United States,13335,"Cloudflare, Inc.",Let's Encrypt,false,false,false,false,true,35,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://instagram-analytics.blogspot.com,instagram-analytics.blogspot.com,instagram,2026-08-30T15:30:07.743159+00:00,2026-04-24T13:03:07.352032+00:00,32e0de89-7d72-48cf-82a3-4a7758a839ac,172.217.17.193,The Netherlands,15169,Google LLC,WR2,false,true,false,false,false,30,low,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in domain label (+3.7); OpenPhish (+3.0)
https://cn-hsbc.foryour.review,cn-hsbc.foryour.review,hsbc,2026-08-30T15:30:07.743159+00:00,2026-04-26T13:00:40.824084+00:00,62f33f52-975e-4787-a209-16a935e7a3db,3.167.227.67,Germany,16509,"Amazon.com, Inc.",Amazon RSA 2048 M01,true,true,false,false,false,36,medium,Google Safe Browsing (+6.1); Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); OpenPhish (+3.0)
https://metamaskchromeextensionn.blogspot.com,metamaskchromeextensionn.blogspot.com,metamask,2026-08-30T15:30:07.743159+00:00,2026-04-27T01:00:52.539943+00:00,c16ea253-83ee-43f3-b8e6-ec7deed57e9e,142.251.13.132,Germany,15169,Google LLC,WE2,false,true,false,false,false,35,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://netflix.surf,netflix.surf,netflix,2026-08-30T15:30:07.743159+00:00,2026-04-27T17:28:14.071621+00:00,9bc927e8-5168-4d9d-9b7b-6039503f3dad,172.67.216.98,United States,13335,"Cloudflare, Inc.",Let's Encrypt,false,false,false,false,true,30,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://mirror-google.com,mirror-google.com,google,2026-08-30T15:30:07.743159+00:00,2026-04-29T04:57:15.741156+00:00,8accba84-7f36-4d6d-9da6-bec85059ca03,188.114.96.3,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,35,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://netflixquebec.blogspot.com,netflixquebec.blogspot.com,netflix,2026-08-30T15:30:07.743159+00:00,2026-04-29T13:00:56.897920+00:00,077cb309-7161-4cbc-bf56-455efb9c7b03,142.251.20.132,Germany,15169,Google LLC,WE2,false,true,false,false,false,37,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://trustwalletsupport.dev,trustwalletsupport.dev,trustwallet,2026-08-30T15:30:07.743159+00:00,2026-04-30T01:01:21.553964+00:00,57b747ea-d78d-4f32-8c5f-1d5579eefa34,216.198.79.1,United States,16509,"Amazon.com, Inc.",R13,false,true,false,false,false,70,high,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Password field (+3.9)
https://googlelogos.com,googlelogos.com,google,2026-08-30T15:30:07.743159+00:00,2026-04-30T21:44:28.355777+00:00,7d7a9fb0-4cad-4f9d-a54a-28881c88321b,172.67.135.233,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,26,low,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in domain label (+3.7); ASN reputation (+1.8)
http://paypal-logiin.blogspot.com/2021/02?m=1,paypal-logiin.blogspot.com,paypal,2026-08-30T15:30:07.743159+00:00,2026-05-01T01:01:07.014117+00:00,6e1c5536-f5b2-4416-93be-43b00952d7fd,142.251.127.132,Germany,15169,Google LLC,WE2,false,true,false,false,false,38,medium,Keyword match (+5.3); Site cluster (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1); Brand in domain label (+3.7)
https://hot-binance.com.cn,hot-binance.com.cn,binance,2026-08-30T15:30:07.743159+00:00,2026-05-01T03:28:24.225040+00:00,2ee88ac9-fa57-425d-9a65-e8a82e947d0c,101.32.10.247,Hong Kong,132203,"Tencent Building, Kejizhongyi Avenue",Let's Encrypt,false,false,false,false,true,24,low,Keyword match (+5.3); urlscan.io (+5.1); Brand in screenshot (+4.1); Site cluster (+3.0); ASN reputation (+2.8)
https://facebooktotranscript.com,facebooktotranscript.com,facebook,2026-08-30T15:30:07.743159+00:00,2026-05-01T09:49:31.583824+00:00,e721ebaa-595f-4e39-a0bf-4bf3026fbc9f,18.245.46.28,Germany,16509,"Amazon.com, Inc.",Amazon,false,false,false,false,true,39,medium,Keyword match (+5.3); Site cluster (+5.1); urlscan.io (+5.1); Brand in title (+4.5); Brand in screenshot (+4.1)
https://zelleria.shop,zelleria.shop,zelle,2026-08-30T15:30:07.743159+00:00,2026-05-01T21:31:38.164545+00:00,61a4fa9e-c2b5-4dd1-904f-6e93a11a77f1,104.18.17.16,United States,13335,"Cloudflare, Inc.",Google Trust Services,false,false,false,false,true,22,low,Site cluster (+5.1); urlscan.io (+5.1); Brand in domain label (+3.7); Young domain (+2.0); ASN reputation (+1.8)
https://outlook.webaccess-alert.com/s/63bzgfsvbwsfcdx7y9/584dd8/90eab167-7429-489f-99f6-ce86e8d0d81a,outlook.webaccess-alert.com,microsoft,2026-08-30T15:30:07.743159+00:00,2026-05-05T13:02:59.796151+00:00,d15fc3b0-a9e7-4d75-bab2-2649389605c1,52.204.246.179,United States,14618,"Amazon.com, Inc.",R13,false,true,false,false,true,24,low,Keyword match (+5.3); urlscan.io (+5.1); Password field (+3.9); OpenPhish (+3.0); Site cluster (+2.0)
